TicketID,TicketDatetime,TicketType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-753137,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,60
-753135,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,Black,Female,22
-753136,16-Dec-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,Black,Female,22
-752962,16-Dec-20,Warning,White,Male,36,87F  ,M20-1110,DIS TRAF SIG/YELLOW,Black,Male,28
-753134,16-Dec-20,Traffic,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Male,66
-753604,16-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753603,16-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753602,16-Dec-20,Warning,White,Female,59,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-753601,16-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-752960,16-Dec-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Unknown,Male,33
-752961,16-Dec-20,Warning,White,Male,36,87F  ,M20-538,IMP LANE CHANGE,Unknown,Male,33
-753599,16-Dec-20,Warning,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753600,16-Dec-20,Warning,White,Female,59,87F  ,20-807(1)I,SIGN: NO PARKING ZONE,Unknown,Unknown,40
-753354,16-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753131,16-Dec-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,Other,Male,33
-753132,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,Other,Male,33
-753133,16-Dec-20,Traffic,White,Male,55,87F  ,M20-509C2,DUS,Other,Male,33
-753130,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,American Indian or Alaskan Native,Male,50
-753128,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Female,40
-753129,16-Dec-20,Traffic,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Female,40
-753126,16-Dec-20,Traffic,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Male,47
-753127,16-Dec-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,White,Male,47
-753125,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,57
-751887,16-Dec-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,41
-753123,16-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,62
-753124,16-Dec-20,Warning,White,Male,55,87F  ,M20-602,IMP EQUIP/CARS,White,Male,62
-751675,16-Dec-20,Traffic,White,Male,34,87F  ,M20-519,RECKLESS DRIVING,White,Male,20
-751693,16-Dec-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,White,Male,22
-752066,16-Dec-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-751667,15-Dec-20,Traffic,White,Male,40,87F  ,M20-509C2,DUS,White,Male,41
-752728,15-Dec-20,Traffic,White,Male,39,87F  ,M20-1109,DIS TRAF SIG/RED,White,Male,23
-753598,15-Dec-20,Warning,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753596,15-Dec-20,Warning,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753597,15-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753595,15-Dec-20,Warning,White,Female,59,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753594,15-Dec-20,Parking,White,Female,59,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753593,15-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753592,15-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753063,15-Dec-20,Traffic,White,Male,37,87F  ,M20-809,FAIL TO YIELD,White,Male,56
-753591,15-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753589,15-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753590,15-Dec-20,Parking,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753587,15-Dec-20,Warning,White,Female,59,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-753588,15-Dec-20,Warning,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753353,15-Dec-20,Parking,Black,Male,40,87F  ,20-807(1)H,SIGN: NO PARKING 8 TO 5,Unknown,Unknown,40
-752067,15-Dec-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,64
-751886,15-Dec-20,Warning,American Indian or Alaskan Native,Male,43,87F  ,M20-510,IMP REGISTRATION,White,Male,26
-752922,14-Dec-20,Warning,White,Male,27,87F  ,M20-536,IMP RIGHT TURN,White,Male,27
-752069,14-Dec-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Male,29
-752070,14-Dec-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Male,26
-753352,14-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753585,14-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753586,14-Dec-20,Warning,White,Female,59,87F  ,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,40
-753351,14-Dec-20,Warning,Black,Male,40,87F  ,20-805(12),SIDEWALK,Unknown,Unknown,40
-752072,14-Dec-20,Warning,White,Male,41,87F  ,M20-510,IMP REGISTRATION,White,Female,20
-753584,14-Dec-20,Parking,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753328,14-Dec-20,Warning,White,Female,59,87F  ,20-807(4),RIGHT-OF-WAY VIOLATION,Unknown,Unknown,40
-753583,14-Dec-20,Warning,White,Female,59,87F  ,20-801(2),MOTOR RUNNING,Unknown,Unknown,40
-752074,14-Dec-20,Warning,White,Male,41,87F  ,M20-510,IMP REGISTRATION,White,Female,29
-752075,14-Dec-20,Warning,White,Male,41,87F  ,M20-543,NO INSURANCE VERIF,White,Female,29
-753327,14-Dec-20,Parking,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753350,14-Dec-20,Parking,Black,Male,40,87F  ,20-807(1)C,SIGN: COMMERICAL LOADING  ZONE,Unknown,Unknown,40
-753349,14-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753348,14-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753001,13-Dec-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,Unknown,Female,24
-753002,13-Dec-20,Traffic,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,Unknown,Female,24
-752077,13-Dec-20,Warning,White,Male,58,87F  ,M20-1002,SPEEDING,White,Female,19
-752076,13-Dec-20,Warning,White,Male,30,87F  ,M20-1109,DIS TRAF SIG/RED,White,Male,36
-752094,13-Dec-20,Warning,White,Male,25,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,35
-751885,13-Dec-20,Warning,American Indian or Alaskan Native,Male,43,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Female,34
-752648,13-Dec-20,Traffic,White,Male,36,87F  ,M20-810,FAIL TO STOP,Unknown,Male,27
-751663,13-Dec-20,Traffic,White,Male,27,87F  ,M20-509C1,DUR,Black,Male,33
-752793,13-Dec-20,Traffic,White,Male,,87F  ,M20-810,FAIL TO STOP,Black,Male,42
-752877,13-Dec-20,Warning,White,Male,34,87F  ,M20-1002,SPEEDING,White,Male,21
-752791,13-Dec-20,Traffic,White,Male,,87F  ,M20-520,IMP LANE USE,White,Female,21
-752792,13-Dec-20,Traffic,White,Male,,87F  ,M20-510,IMP REGISTRATION,White,Female,21
-752789,12-Dec-20,Warning,White,Male,,87F  ,M20-536,IMP RIGHT TURN,White,Female,20
-752790,12-Dec-20,Warning,White,Male,,87F  ,M20-543,NO INSURANCE VERIF,White,Female,20
-752787,12-Dec-20,Warning,White,Male,,87F  ,M20-602,IMP EQUIP/CARS,White,Female,29
-752788,12-Dec-20,Warning,White,Male,,87F  ,M20-543,NO INSURANCE VERIF,White,Female,29
-752561,12-Dec-20,Warning,White,Male,33,87F  ,M20-502A1,INATTENTIVE DRIVING,Other,Male,37
-752562,12-Dec-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,Other,Male,37
-752563,12-Dec-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,Other,Male,37
-752785,12-Dec-20,Traffic,White,Male,,87F  ,M20-1002,SPEEDING,White,Male,19
-752786,12-Dec-20,Warning,White,Male,,87F  ,M20-543,NO INSURANCE VERIF,White,Male,19
-752559,12-Dec-20,Warning,White,Male,33,87F  ,M20-602,IMP EQUIP/CARS,White,Female,40
-752560,12-Dec-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Female,40
-752783,12-Dec-20,Warning,White,Male,,87F  ,M20-1109,DIS TRAF SIG/RED,White,Male,33
-752784,12-Dec-20,Warning,White,Male,,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,33
-753000,12-Dec-20,Warning,White,Male,38,87F  ,M20-502A,FAIL DEV TIME/ATTEN,Black,Female,20
-752557,12-Dec-20,Warning,White,Male,33,87F  ,M20-602,IMP EQUIP/CARS,Black,Female,45
-752558,12-Dec-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,Black,Female,45
-752554,12-Dec-20,Traffic,White,Male,33,87F  ,M20-809,FAIL TO YIELD,Other,Male,19
-752555,12-Dec-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,Other,Male,19
-752556,12-Dec-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,Other,Male,19
-751837,12-Dec-20,Traffic,White,Male,39,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Female,21
-752099,12-Dec-20,Warning,White,Male,39,87F  ,M20-602,IMP EQUIP/CARS,White,Female,21
-751661,12-Dec-20,Traffic,White,Male,31,87F  ,M20-1001,EXC SPEEDING,White,Female,22
-751662,12-Dec-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Female,22
-752092,12-Dec-20,Warning,White,Male,25,87F  ,M20-510,IMP REGISTRATION,White,Male,41
-751665,12-Dec-20,Traffic,White,Male,25,87F  ,M20-810,FAIL TO STOP,White,Female,21
-751659,12-Dec-20,Traffic,White,Male,31,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-751660,12-Dec-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-752097,12-Dec-20,Warning,White,Male,24,87F  ,M20-1103,DIS TRAF CONT DEV,White,Female,48
-752096,12-Dec-20,Warning,White,Male,24,87F  ,M20-510,IMP REGISTRATION,White,Male,28
-751716,12-Dec-20,Traffic,American Indian or Alaskan Native,Male,43,87F  ,M20-810,FAIL TO STOP,White,Male,23
-751666,12-Dec-20,Traffic,White,Male,36,87F  ,M20-810,FAIL TO STOP,Black,Male,44
-752867,12-Dec-20,Warning,White,Male,33,87F  ,M20-602,IMP EQUIP/CARS,White,Male,24
-752868,12-Dec-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,24
-751883,12-Dec-20,Warning,White,Male,32,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Female,25
-751884,12-Dec-20,Warning,White,Male,32,87F  ,M20-520,IMP LANE USE,White,Female,25
-752779,12-Dec-20,Warning,White,Male,,87F  ,M20-536,IMP RIGHT TURN,White,Male,19
-752780,12-Dec-20,Warning,White,Male,,87F  ,M20-520,IMP LANE USE,White,Male,19
-752781,12-Dec-20,Warning,White,Male,,87F  ,M20-1004,SPEED UNREASONABLE,White,Male,19
-752782,12-Dec-20,Warning,White,Male,,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,19
-752777,11-Dec-20,Warning,White,Male,,87F  ,M20-510,IMP REGISTRATION,White,Male,25
-752778,11-Dec-20,Warning,White,Male,,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Male,25
-752090,11-Dec-20,Warning,White,Male,40,87F  ,M20-602,IMP EQUIP/CARS,Unknown,Female,17
-752091,11-Dec-20,Warning,White,Male,40,87F  ,M20-602,IMP EQUIP/CARS,Unknown,Female,17
-752775,11-Dec-20,Warning,White,Male,,87F  ,M20-540,FAIL TO SIGNAL,White,Male,22
-752776,11-Dec-20,Warning,White,Male,,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,22
-752088,11-Dec-20,Warning,White,Male,40,87F  ,M20-602,IMP EQUIP/CARS,White,Male,48
-752089,11-Dec-20,Warning,White,Male,40,87F  ,M20-602,IMP EQUIP/CARS,White,Male,48
-752921,11-Dec-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Female,46
-752773,11-Dec-20,Warning,White,Male,,87F  ,M20-536,IMP RIGHT TURN,White,Male,24
-752774,11-Dec-20,Warning,White,Male,,87F  ,M20-540,FAIL TO SIGNAL,White,Male,24
-752999,11-Dec-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,27
-752998,11-Dec-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,Asian,Male,50
-753244,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753243,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-752083,11-Dec-20,Warning,Native Hawaiian or Other Pacific Islander,Male,35,87F  ,M20-543,NO INSURANCE VERIF,White,Female,74
-752084,11-Dec-20,Warning,Native Hawaiian or Other Pacific Islander,Male,35,87F  ,M20-511,IMP BACKING,White,Female,74
-753242,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753241,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753240,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753239,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753238,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753237,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753236,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753235,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753234,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753233,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753232,11-Dec-20,Parking,White,Female,,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-753231,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753230,11-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751657,11-Dec-20,Traffic,White,Male,31,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-751658,11-Dec-20,Traffic,White,Male,31,87F  ,M20-810,FAIL TO STOP,White,Male,22
-751664,11-Dec-20,Traffic,Black,Male,33,87F  ,M20-1110,DIS TRAF SIG/YELLOW,White,Female,19
-753062,11-Dec-20,Traffic,White,Male,37,87F  ,M20-1103,DIS TRAF CONT DEV,White,Female,39
-753325,11-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753326,11-Dec-20,Warning,White,Female,59,87F  ,20-801(3),MORE THAN 18 FROM CURB/RDWAY EDGE,Unknown,Unknown,40
-753454,11-Dec-20,Warning,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753324,11-Dec-20,Parking,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-753453,11-Dec-20,Parking,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-752491,11-Dec-20,Traffic,White,Male,36,87F  ,M20-509C2,DUS,White,Male,39
-752492,11-Dec-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,39
-752493,11-Dec-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,White,Male,39
-752494,11-Dec-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,39
-753346,11-Dec-20,Warning,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753347,11-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753345,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753452,11-Dec-20,Parking,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753344,11-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753343,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753342,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753341,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753451,11-Dec-20,Parking,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753450,11-Dec-20,Parking,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753340,11-Dec-20,Parking,Black,Male,40,87F  ,20-817,ACCESSIBLE PARKING,Unknown,Unknown,40
-753339,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753338,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753337,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753336,11-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-753335,11-Dec-20,Warning,Black,Male,40,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-753334,11-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753333,11-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753448,11-Dec-20,Warning,White,Male,61,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-753449,11-Dec-20,Parking,White,Male,61,87F  ,20-801(3),MORE THAN 18 FROM CURB/RDWAY EDGE,Unknown,Unknown,40
-752647,11-Dec-20,Warning,White,Male,36,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Female,58
-753447,11-Dec-20,Warning,White,Male,61,87F  ,20-801(3),MORE THAN 18 FROM CURB/RDWAY EDGE,Unknown,Unknown,40
-753446,11-Dec-20,Warning,White,Male,61,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-752646,11-Dec-20,Warning,White,Male,36,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Female,59
-753332,11-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753331,11-Dec-20,Warning,Black,Male,40,87F  ,20-802(2),NOT PARKED WITHIN LINES/METER ZONE,Unknown,Unknown,40
-752645,11-Dec-20,Warning,White,Male,36,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Male,54
-753330,11-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-753329,11-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-752643,11-Dec-20,Warning,White,Male,36,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Male,19
-752644,11-Dec-20,Warning,White,Male,36,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Male,19
-752087,10-Dec-20,Warning,White,Male,32,87F  ,M20-510,IMP REGISTRATION,White,Male,21
-752086,10-Dec-20,Warning,White,Male,32,87F  ,M20-510,IMP REGISTRATION,White,Male,37
-752082,10-Dec-20,Warning,Black,Male,31,87F  ,M20-1109,DIS TRAF SIG/RED,Black,Female,31
-751652,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751651,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751650,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751649,10-Dec-20,Parking,White,Female,,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751647,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751648,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751646,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751645,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751653,10-Dec-20,Traffic,Black,Male,33,87F  ,M20-809,FAIL TO YIELD,White,Female,17
-751644,10-Dec-20,Parking,White,Female,,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751643,10-Dec-20,Parking,White,Female,,87F  ,20-807(1)G,SIGN: NO PARKING THIS SIDE,Unknown,Unknown,40
-751642,10-Dec-20,Warning,White,Female,,87F  ,20-801(3),MORE THAN 18 FROM CURB/RDWAY EDGE,Unknown,Unknown,40
-751641,10-Dec-20,Parking,White,Female,,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-751640,10-Dec-20,Parking,White,Female,,87F  ,20-807(1)G,SIGN: NO PARKING THIS SIDE,Unknown,Unknown,40
-751627,10-Dec-20,Traffic,White,Male,31,87F  ,M20-809,FAIL TO YIELD,White,Male,46
-751626,10-Dec-20,Traffic,,,,87F  ,M20-521,FTY - INTERSECTION,White,Male,35
-751589,10-Dec-20,Parking,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751590,10-Dec-20,Parking,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-751588,10-Dec-20,Parking,White,Female,59,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751587,10-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-751639,10-Dec-20,Traffic,White,Male,55,87F  ,M20-608,SEATBELT VIOL,Black,Male,22
-751638,10-Dec-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,30
-751637,10-Dec-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,65
-752959,10-Dec-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,39
-751636,10-Dec-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,72
-751633,10-Dec-20,Traffic,White,Male,54,87F  ,M20-1002,SPEEDING,White,Male,37
-751634,10-Dec-20,Traffic,White,Male,54,87F  ,M20-543,NO INSURANCE VERIF,White,Male,37
-751635,10-Dec-20,Traffic,White,Male,54,87F  ,M20-509C2,DUS,White,Male,37
-751655,10-Dec-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,36
-751586,10-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-751585,10-Dec-20,Warning,White,Female,59,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-752958,10-Dec-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,48
-751581,10-Dec-20,Warning,White,Female,59,87F  ,20-807(2)A,OVER 24 HOURS,Unknown,Unknown,40
-751582,10-Dec-20,Warning,White,Female,59,87F  ,20-805(4),IN AN INTERSECTION,Unknown,Unknown,40
-751583,10-Dec-20,Warning,White,Female,59,87F  ,20-815,OVERSIZE VEH/RESIDENTIAL,Unknown,Unknown,40
-751584,10-Dec-20,Warning,White,Female,59,87F  ,20-801(3),MORE THAN 18 FROM CURB/RDWAY EDGE,Unknown,Unknown,40
-751632,10-Dec-20,Traffic,White,Male,54,87F  ,M20-608,SEATBELT VIOL,American Indian or Alaskan Native,Male,86
-751580,10-Dec-20,Warning,White,Female,59,87F  ,22-431,OFF STREET PARKING,Unknown,Unknown,40
-751607,10-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751606,10-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751605,10-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751604,10-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-752956,10-Dec-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,29
-752957,10-Dec-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,White,Male,29
-751625,10-Dec-20,Parking,White,Male,61,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751603,10-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751601,10-Dec-20,Parking,Black,Male,40,87F  ,20-803(1),EXPIRED METER,Unknown,Unknown,40
-751602,10-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751529,10-Dec-20,Traffic,White,Male,36,87F  ,M20-538,IMP LANE CHANGE,White,Male,20
-751530,10-Dec-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,20
-751531,10-Dec-20,Warning,White,Male,36,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Male,20
-751532,10-Dec-20,Warning,White,Male,36,87F  ,M20-540,FAIL TO SIGNAL,White,Male,20
-751527,10-Dec-20,Warning,White,Male,36,87F  ,M20-536,IMP RIGHT TURN,White,Female,19
-751528,10-Dec-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Female,19
-751656,10-Dec-20,Traffic,White,Male,34,87F  ,M20-1109,DIS TRAF SIG/RED,White,Female,25
-751523,10-Dec-20,Traffic,White,Male,36,87F  ,M20-509,DR W/O LICENSE,Unknown,Male,19
-751524,10-Dec-20,Traffic,White,Male,36,87F  ,M20-538,IMP LANE CHANGE,Unknown,Male,19
-751525,10-Dec-20,Warning,White,Male,36,87F  ,M20-540,FAIL TO SIGNAL,Unknown,Male,19
-751526,10-Dec-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,Unknown,Male,19
-751600,10-Dec-20,Parking,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
-751599,10-Dec-20,Warning,Black,Male,40,87F  ,20-816,NO VALID TAG,Unknown,Unknown,40
