TicketID,TicketDatetime,TicketType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-744511,08-Sep-20,Warning,White,Male,61,87F  ,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,40
-744510,08-Sep-20,Parking,White,Male,61,87F  ,20-807(1)A,SIGN: NO PARKING ANY TIME,Unknown,Unknown,40
-744473,08-Sep-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,White,Male,55
-744472,08-Sep-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,55
-744471,08-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,55
-744509,08-Sep-20,Warning,White,Male,61,87F  ,20-805(12),SIDEWALK,Unknown,Unknown,40
-745079,08-Sep-20,Warning,White,Male,41,87F  ,M20-1001,EXC SPEEDING,Unknown,Female,25
-744470,08-Sep-20,Warning,White,Male,36,87F  ,M20-509A,DR W/O DL IN POSSESSION,Asian,Female,24
-744469,08-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Asian,Female,24
-744508,08-Sep-20,Traffic,White,Male,36,87F  ,M20-510,IMP REGISTRATION,Unknown,Female,37
-744507,08-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Unknown,Female,37
-744494,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Male,35
-744493,08-Sep-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,White,Male,35
-744492,08-Sep-20,Traffic,White,Male,55,87F  ,M20-509A,DR W/O DL IN POSSESSION,White,Male,35
-744534,08-Sep-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,51
-744491,08-Sep-20,Warning,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Female,23
-744490,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,23
-744468,08-Sep-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,Other,Male,20
-744467,08-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Other,Male,20
-744533,08-Sep-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,45
-744532,08-Sep-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Female,34
-744489,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,33
-744488,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,33
-744540,08-Sep-20,Traffic,White,Male,38,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Female,23
-744531,08-Sep-20,Traffic,White,Male,37,87F  ,M20-608,SEATBELT VIOL,White,Female,23
-744530,08-Sep-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,White,Female,23
-744529,08-Sep-20,Traffic,White,Male,37,87F  ,M20-609,TEXTING,White,Female,23
-744528,08-Sep-20,Traffic,White,Male,37,87F  ,M20-543,NO INSURANCE VERIF,White,Female,23
-744527,08-Sep-20,Warning,White,Male,37,87F  ,M20-1002,SPEEDING,White,Female,23
-744466,08-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,35
-744487,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Female,27
-744526,08-Sep-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,62
-744486,08-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Male,45
-744465,08-Sep-20,Warning,White,Male,36,87F  ,M20-602,IMP EQUIP/CARS,White,Female,26
-744464,08-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,26
-744327,08-Sep-20,Traffic,White,Male,58,87F  ,M20-1001,EXC SPEEDING,White,Male,18
-745080,08-Sep-20,Warning,White,Male,58,87F  ,M20-1002,SPEEDING,White,Male,19
-744284,08-Sep-20,Warning,White,Male,41,87F  ,M20-1103,DIS TRAF CONT DEV,Black,Male,22
-744283,08-Sep-20,Warning,White,Male,41,87F  ,M20-536,IMP RIGHT TURN,Black,Male,22
-744282,07-Sep-20,Warning,White,Male,41,87F  ,M20-510,IMP REGISTRATION,White,Male,25
-744281,07-Sep-20,Warning,White,Male,41,87F  ,M20-534,IMP LEFT TURN/2WY RD,White,Male,25
-744280,07-Sep-20,Warning,White,Male,41,87F  ,M20-1103,DIS TRAF CONT DEV,White,Male,20
-744279,07-Sep-20,Warning,White,Male,41,87F  ,M20-536,IMP RIGHT TURN,White,Male,20
-744668,07-Sep-20,Warning,White,Male,28,87F  ,M20-1001,EXC SPEEDING,White,Female,52
-744662,07-Sep-20,Warning,White,Male,40,87F  ,M20-602,IMP EQUIP/CARS,White,Female,54
-744646,07-Sep-20,Warning,White,Male,44,87F  ,M20-602,IMP EQUIP/CARS,White,Male,23
-745072,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Male,36
-744652,07-Sep-20,Warning,White,Male,44,87F  ,M20-602,IMP EQUIP/CARS,White,Female,34
-744384,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Male,41
-744653,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,23
-744443,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,29
-744395,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,American Indian or Alaskan Native,Female,23
-744442,07-Sep-20,Traffic,White,Male,27,87F  ,M20-543,NO INSURANCE VERIF,Unknown,Male,26
-744441,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,Unknown,Male,26
-745071,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Male,23
-744328,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,Black,Male,39
-744440,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Female,38
-744677,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Female,22
-744362,07-Sep-20,Traffic,White,Male,44,87F  ,M20-543,NO INSURANCE VERIF,Unknown,Female,19
-744645,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Male,37
-744439,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,Unknown,Female,57
-744298,07-Sep-20,Warning,White,Male,34,87F  ,M20-1001,EXC SPEEDING,White,Female,42
-744297,07-Sep-20,Warning,White,Male,34,87F  ,M20-540,FAIL TO SIGNAL,White,Female,42
-744296,07-Sep-20,Warning,White,Male,34,87F  ,M20-538,IMP LANE CHANGE,White,Female,42
-744656,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,Unknown,Male,22
-744295,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1002,SPEEDING,White,Male,60
-744438,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,16
-744335,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Male,18
-744294,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1002,SPEEDING,White,Female,20
-744657,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,39
-744676,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Female,44
-744658,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,Black,Female,50
-744675,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Female,26
-744330,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Male,20
-744659,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,16
-744437,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,Black,Female,43
-744337,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Male,20
-744674,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Female,42
-744436,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,57
-744326,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,American Indian or Alaskan Native,Female,22
-744673,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Female,29
-744435,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,43
-744329,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Female,19
-744651,07-Sep-20,Warning,White,Male,44,87F  ,M20-528,FTY - EMERGENCY VEH,White,Female,19
-744434,07-Sep-20,Traffic,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,23
-744650,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,48
-744672,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Male,26
-744389,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1002,SPEEDING,Black,Female,27
-744644,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,20
-744671,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,American Indian or Alaskan Native,Female,27
-744433,07-Sep-20,Warning,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Male,37
-744432,07-Sep-20,Traffic,White,Male,27,87F  ,M20-1001,EXC SPEEDING,White,Female,39
-744647,07-Sep-20,Warning,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Female,25
-744334,07-Sep-20,Traffic,White,Male,59,87F  ,M20-1001,EXC SPEEDING,White,Male,50
-744642,07-Sep-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Male,19
-744169,07-Sep-20,Traffic,White,Male,41,87F  ,M20-509C2,DUS,Black,Male,25
-744168,07-Sep-20,Traffic,White,Male,41,87F  ,M20-1002,SPEEDING,Black,Male,25
-744643,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Male,45
-744648,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,49
-744293,07-Sep-20,Traffic,White,Male,34,87F  ,M20-510,IMP REGISTRATION,Black,Female,18
-744292,07-Sep-20,Warning,White,Male,34,87F  ,M20-1001,EXC SPEEDING,Black,Female,18
-744670,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Male,51
-744661,07-Sep-20,Warning,White,Male,31,87F  ,M20-1001,EXC SPEEDING,White,Male,20
-744649,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,White,Female,67
-744291,07-Sep-20,Traffic,White,Male,34,87F  ,M20-502A1,INATTENTIVE DRIVING,White,Male,20
-744290,07-Sep-20,Traffic,White,Male,34,87F  ,M20-608,SEATBELT VIOL,White,Male,20
-744669,07-Sep-20,Warning,White,Male,59,87F  ,M20-1002,SPEEDING,White,Male,
-744167,07-Sep-20,Warning,White,Male,41,87F  ,M20-1002,SPEEDING,Asian,Female,49
-744289,07-Sep-20,Traffic,White,Male,34,87F  ,M20-543,NO INSURANCE VERIF,White,Female,19
-744288,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1001,EXC SPEEDING,White,Female,19
-744287,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1002,SPEEDING,White,Male,19
-744286,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1002,SPEEDING,White,Male,20
-744166,07-Sep-20,Warning,White,Male,41,87F  ,M20-1004,SPEED UNREASONABLE,American Indian or Alaskan Native,Female,60
-744660,07-Sep-20,Warning,White,Male,31,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-744285,07-Sep-20,Traffic,White,Male,34,87F  ,M20-1002,SPEEDING,White,Female,55
-744165,07-Sep-20,Warning,White,Male,41,87F  ,M20-543,NO INSURANCE VERIF,White,Male,19
-744164,07-Sep-20,Warning,White,Male,41,87F  ,M20-1002,SPEEDING,White,Male,19
-744278,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Male,27
-744277,07-Sep-20,Warning,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Female,23
-744324,07-Sep-20,Traffic,White,Male,25,87F  ,M20-1001,EXC SPEEDING,White,Female,54
-744276,07-Sep-20,Warning,White,Male,55,87F  ,M20-510,IMP REGISTRATION,White,Female,31
-744232,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,19
-744249,07-Sep-20,Warning,White,Male,33,87F  ,M20-810,FAIL TO STOP,Asian,Male,25
-744248,07-Sep-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,Asian,Male,25
-744247,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,Asian,Male,25
-744275,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Male,38
-744618,07-Sep-20,Warning,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,30
-744617,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,30
-744228,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,38
-744227,07-Sep-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,38
-744274,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Female,30
-744193,07-Sep-20,Warning,,,,87F  ,M20-543,NO INSURANCE VERIF,White,Male,46
-744192,07-Sep-20,Traffic,,,,87F  ,M20-510,IMP REGISTRATION,White,Male,46
-744273,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Female,40
-744231,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,38
-744226,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,22
-744225,07-Sep-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-744246,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,66
-744543,07-Sep-20,Traffic,White,Male,40,87F  ,M20-502A,FAIL DEV TIME/ATTEN,Asian,Female,34
-744272,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,Black,Male,22
-744506,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,21
-744230,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,38
-744224,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,Black,Male,23
-744191,07-Sep-20,Warning,,,,87F  ,M20-509,DR W/O LICENSE,Unknown,Female,37
-744190,07-Sep-20,Traffic,,,,87F  ,M20-1001,EXC SPEEDING,Unknown,Female,37
-744485,07-Sep-20,Warning,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Female,21
-744229,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,46
-744271,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,Black,Female,21
-744270,07-Sep-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,Black,Female,21
-744269,07-Sep-20,Traffic,White,Male,55,87F  ,M20-509,DR W/O LICENSE,Black,Female,21
-744463,07-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,54
-744462,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,54
-744223,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,Black,Male,17
-744268,07-Sep-20,Warning,White,Male,55,87F  ,M20-510,IMP REGISTRATION,Unknown,Male,23
-744267,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,Unknown,Male,23
-744189,07-Sep-20,Warning,,,,87F  ,M20-1001,EXC SPEEDING,White,Male,55
-744188,07-Sep-20,Traffic,,,,87F  ,M20-510,IMP REGISTRATION,White,Male,55
-744616,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,66
-744614,07-Sep-20,Warning,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,66
-744461,07-Sep-20,Traffic,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,50
-744245,07-Sep-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-744244,07-Sep-20,Warning,White,Male,33,87F  ,M20-602,IMP EQUIP/CARS,White,Male,22
-744243,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-744484,07-Sep-20,Warning,White,Male,37,87F  ,M20-538,IMP LANE CHANGE,White,Male,62
-744483,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,62
-744612,07-Sep-20,Warning,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,27
-744611,07-Sep-20,Warning,White,Male,38,87F  ,M20-508,FOLLOWING TOO CLOSE,White,Male,27
-744242,07-Sep-20,Warning,White,Male,33,87F  ,M20-810,FAIL TO STOP,White,Male,23
-744222,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,43
-744187,07-Sep-20,Warning,,,,87F  ,M20-543,NO INSURANCE VERIF,White,Male,68
-744186,07-Sep-20,Traffic,,,,87F  ,M20-540,FAIL TO SIGNAL,White,Male,68
-744199,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,21
-744599,07-Sep-20,Warning,White,Male,38,87F  ,M20-510,IMP REGISTRATION,White,Female,48
-744598,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Female,48
-744221,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,22
-744241,07-Sep-20,Warning,White,Male,33,87F  ,M20-536,IMP RIGHT TURN,Asian,Male,24
-744240,07-Sep-20,Warning,White,Male,33,87F  ,M20-810,FAIL TO STOP,Asian,Male,24
-744198,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,47
-744220,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,40
-744197,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,39
-744185,07-Sep-20,Traffic,,,,87F  ,M20-1001,EXC SPEEDING,White,Female,34
-744219,07-Sep-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,Black,Male,40
-744218,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Black,Male,40
-744196,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,66
-744217,07-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Female,21
-744665,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,56
-744239,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,27
-744184,07-Sep-20,Warning,,,,87F  ,M20-510,IMP REGISTRATION,White,Female,44
-744183,07-Sep-20,Traffic,,,,87F  ,M20-1001,EXC SPEEDING,White,Female,44
-744195,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,41
-744216,07-Sep-20,Warning,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,White,Female,19
-744215,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,19
-744182,07-Sep-20,Warning,,,,87F  ,M20-509,DR W/O LICENSE,White,Female,59
-744181,07-Sep-20,Warning,,,,87F  ,M20-1001,EXC SPEEDING,White,Female,59
-744664,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Male,51
-744603,07-Sep-20,Warning,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Female,55
-744602,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Female,55
-744238,07-Sep-20,Traffic,White,Male,33,87F  ,M20-510,IMP REGISTRATION,American Indian or Alaskan Native,Female,23
-744237,07-Sep-20,Traffic,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,American Indian or Alaskan Native,Female,23
-744236,07-Sep-20,Traffic,White,Male,33,87F  ,M20-509,DR W/O LICENSE,American Indian or Alaskan Native,Female,23
-744460,07-Sep-20,Warning,White,Male,36,87F  ,M20-1002,SPEEDING,Black,Female,42
-744459,07-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,Black,Female,42
-744180,07-Sep-20,Warning,,,,87F  ,M20-536,IMP RIGHT TURN,White,Male,66
-744663,07-Sep-20,Warning,White,Male,38,87F  ,M20-1002,SPEEDING,White,Female,63
-744482,07-Sep-20,Warning,White,Male,37,87F  ,M20-510,IMP REGISTRATION,Black,Female,32
-744481,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,Black,Female,32
-744266,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,White,Male,30
-744214,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,29
-744655,07-Sep-20,Warning,White,Male,44,87F  ,M20-1002,SPEEDING,Unknown,Female,19
-744265,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,Other,Male,40
-744458,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,70
-744264,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-744213,07-Sep-20,Traffic,White,Male,36,87F  ,M20-543,NO INSURANCE VERIF,Black,Male,22
-744212,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,Black,Male,22
-744179,07-Sep-20,Warning,,,,87F  ,M20-510,IMP REGISTRATION,White,Male,46
-744178,07-Sep-20,Traffic,,,,87F  ,M20-1001,EXC SPEEDING,White,Male,46
-744235,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Female,34
-744480,07-Sep-20,Warning,White,Male,37,87F  ,M20-543,NO INSURANCE VERIF,White,Female,38
-744479,07-Sep-20,Traffic,White,Male,37,87F  ,M20-519,RECKLESS DRIVING,White,Female,38
-744211,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,29
-744263,07-Sep-20,Traffic,White,Male,55,87F  ,M20-543,NO INSURANCE VERIF,Other,Male,30
-744262,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,Other,Male,30
-744478,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,19
-744457,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Male,25
-744261,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,19
-744210,07-Sep-20,Warning,White,Male,36,87F  ,M20-1110,DIS TRAF SIG/YELLOW,White,Female,22
-744477,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,17
-744610,07-Sep-20,Warning,White,Male,38,87F  ,M20-810,FAIL TO STOP,White,Male,59
-744609,07-Sep-20,Warning,White,Male,38,87F  ,M20-540,FAIL TO SIGNAL,White,Male,59
-744209,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,57
-744234,07-Sep-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,White,Male,28
-744233,07-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,28
-744260,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,32
-744456,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,36
-744476,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,30
-744208,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,23
-744323,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,Black,Female,22
-744194,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,61
-744455,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,28
-744322,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,25
-744207,07-Sep-20,Warning,White,Male,36,87F  ,M20-510,IMP REGISTRATION,White,Male,56
-744321,07-Sep-20,Warning,White,Male,37,87F  ,M20-543,NO INSURANCE VERIF,White,Male,21
-744320,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1001,EXC SPEEDING,White,Male,21
-744206,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,22
-744454,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Black,Female,42
-744607,07-Sep-20,Warning,White,Male,38,87F  ,M20-540,FAIL TO SIGNAL,White,Male,65
-744606,07-Sep-20,Warning,White,Male,38,87F  ,M20-535,IMP LEFT TURN/OTHER,White,Male,65
-744259,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,Other,Male,21
-744258,07-Sep-20,Traffic,White,Male,55,87F  ,M20-509,DR W/O LICENSE,Other,Male,21
-744205,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,White,Female,59
-744453,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Male,21
-744257,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,Unknown,Female,45
-744319,07-Sep-20,Traffic,White,Male,37,87F  ,M20-1002,SPEEDING,White,Male,19
-744452,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,24
-744204,07-Sep-20,Traffic,White,Male,36,87F  ,M20-1002,SPEEDING,White,Female,24
-744451,07-Sep-20,Warning,White,Male,36,87F  ,M20-509A,DR W/O DL IN POSSESSION,Unknown,Male,39
-744450,07-Sep-20,Warning,White,Male,36,87F  ,M20-1001,EXC SPEEDING,Unknown,Male,39
-744256,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,26
-744255,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1001,EXC SPEEDING,White,Male,22
-744254,07-Sep-20,Traffic,White,Male,55,87F  ,M20-1002,SPEEDING,Asian,Male,22
-744666,07-Sep-20,Warning,White,Male,34,87F  ,M20-1001,EXC SPEEDING,White,Male,33
-744250,07-Sep-20,Warning,White,Male,34,87F  ,M20-602,IMP EQUIP/CARS,White,Female,55
-744110,07-Sep-20,Traffic,White,Male,41,87F  ,M20-810,FAIL TO STOP,White,Male,22
-744667,07-Sep-20,Warning,White,Male,34,87F  ,M20-1001,EXC SPEEDING,White,Female,58
-744325,07-Sep-20,Traffic,White,Male,44,87F  ,M20-1001,EXC SPEEDING,White,Male,46
-744119,06-Sep-20,Warning,White,Male,33,87F  ,M20-509,DR W/O LICENSE,White,Male,22
-744118,06-Sep-20,Warning,White,Male,33,87F  ,M20-510,IMP REGISTRATION,White,Male,22
-744117,06-Sep-20,Warning,White,Male,33,87F  ,M20-543,NO INSURANCE VERIF,White,Male,22
-744116,06-Sep-20,Warning,White,Male,33,87F  ,M20-502A,FAIL DEV TIME/ATTEN,White,Male,22
